date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year,ffpi_overall_L1,ffpi_cereals_L1,wheat_usd_mt_L1,maize_usd_mt_L1,soybean_oil_usd_mt_L1,dap_fertiliser_usd_mt_L1,mop_potash_usd_mt_L1,fertiliser_composite_idx_L1,dap_to_wheat_ratio_L1,cereals_affordability_idx_L1,ffpi_volatility_12m_L1,undernourishment_pct_L1,food_production_index_L1,cereal_yield_kg_ha_L1,ffpi_overall_L2,ffpi_cereals_L2,wheat_usd_mt_L2,maize_usd_mt_L2,soybean_oil_usd_mt_L2,dap_fertiliser_usd_mt_L2,mop_potash_usd_mt_L2,fertiliser_composite_idx_L2,dap_to_wheat_ratio_L2,cereals_affordability_idx_L2,ffpi_volatility_12m_L2,undernourishment_pct_L2,food_production_index_L2,cereal_yield_kg_ha_L2,ffpi_overall_L3,ffpi_cereals_L3,wheat_usd_mt_L3,maize_usd_mt_L3,soybean_oil_usd_mt_L3,dap_fertiliser_usd_mt_L3,mop_potash_usd_mt_L3,fertiliser_composite_idx_L3,dap_to_wheat_ratio_L3,cereals_affordability_idx_L3,ffpi_volatility_12m_L3,undernourishment_pct_L3,food_production_index_L3,cereal_yield_kg_ha_L3,ffpi_overall_L4,ffpi_cereals_L4,wheat_usd_mt_L4,maize_usd_mt_L4,soybean_oil_usd_mt_L4,dap_fertiliser_usd_mt_L4,mop_potash_usd_mt_L4,fertiliser_composite_idx_L4,dap_to_wheat_ratio_L4,cereals_affordability_idx_L4,ffpi_volatility_12m_L4,undernourishment_pct_L4,food_production_index_L4,cereal_yield_kg_ha_L4,ffpi_overall_L5,ffpi_cereals_L5,wheat_usd_mt_L5,maize_usd_mt_L5,soybean_oil_usd_mt_L5,dap_fertiliser_usd_mt_L5,mop_potash_usd_mt_L5,fertiliser_composite_idx_L5,dap_to_wheat_ratio_L5,cereals_affordability_idx_L5,ffpi_volatility_12m_L5,undernourishment_pct_L5,food_production_index_L5,cereal_yield_kg_ha_L5,ffpi_overall_L6,ffpi_cereals_L6,wheat_usd_mt_L6,maize_usd_mt_L6,soybean_oil_usd_mt_L6,dap_fertiliser_usd_mt_L6,mop_potash_usd_mt_L6,fertiliser_composite_idx_L6,dap_to_wheat_ratio_L6,cereals_affordability_idx_L6,ffpi_volatility_12m_L6,undernourishment_pct_L6,food_production_index_L6,cereal_yield_kg_ha_L6,ffpi_overall_roll_mean_3m,ffpi_overall_roll_std_3m,ffpi_cereals_roll_mean_3m,ffpi_cereals_roll_std_3m,wheat_usd_mt_roll_mean_3m,wheat_usd_mt_roll_std_3m,maize_usd_mt_roll_mean_3m,maize_usd_mt_roll_std_3m,dap_fertiliser_usd_mt_roll_mean_3m,dap_fertiliser_usd_mt_roll_std_3m,fertiliser_composite_idx_roll_mean_3m,fertiliser_composite_idx_roll_std_3m,cereals_affordability_idx_roll_mean_3m,cereals_affordability_idx_roll_std_3m,dap_to_wheat_ratio_roll_mean_3m,dap_to_wheat_ratio_roll_std_3m,ffpi_overall_roll_mean_6m,ffpi_overall_roll_std_6m,ffpi_cereals_roll_mean_6m,ffpi_cereals_roll_std_6m,wheat_usd_mt_roll_mean_6m,wheat_usd_mt_roll_std_6m,maize_usd_mt_roll_mean_6m,maize_usd_mt_roll_std_6m,dap_fertiliser_usd_mt_roll_mean_6m,dap_fertiliser_usd_mt_roll_std_6m,fertiliser_composite_idx_roll_mean_6m,fertiliser_composite_idx_roll_std_6m,cereals_affordability_idx_roll_mean_6m,cereals_affordability_idx_roll_std_6m,dap_to_wheat_ratio_roll_mean_6m,dap_to_wheat_ratio_roll_std_6m,ffpi_overall_roll_mean_12m,ffpi_overall_roll_std_12m,ffpi_cereals_roll_mean_12m,ffpi_cereals_roll_std_12m,wheat_usd_mt_roll_mean_12m,wheat_usd_mt_roll_std_12m,maize_usd_mt_roll_mean_12m,maize_usd_mt_roll_std_12m,dap_fertiliser_usd_mt_roll_mean_12m,dap_fertiliser_usd_mt_roll_std_12m,fertiliser_composite_idx_roll_mean_12m,fertiliser_composite_idx_roll_std_12m,cereals_affordability_idx_roll_mean_12m,cereals_affordability_idx_roll_std_12m,dap_to_wheat_ratio_roll_mean_12m,dap_to_wheat_ratio_roll_std_12m,ffpi_overall_mom,ffpi_overall_yoy,ffpi_cereals_mom,ffpi_cereals_yoy,wheat_usd_mt_mom,wheat_usd_mt_yoy,dap_fertiliser_usd_mt_mom,dap_fertiliser_usd_mt_yoy,fertiliser_composite_idx_mom,fertiliser_composite_idx_yoy,fert_x_cereals,ffpi_x_hunger,ffpi_regime,ffpi_regime_code,target_ffpi_chg_1m,target_ffpi_chg_12m,target_ffpi_up_12m,target_cereals_chg_1m,target_shock_next_month,World_GDP,USA_GDP,USA_CPI
2001-09-30,385.09,90.08,122.03,135.0,112.5,0.09,3.864,-3.285,11.998,-9.918,23.233,0.0,-14.286,0.0,0.0,1.106,123.75,,83.2307572102514,3067.53681240515,10.5610312319094,,30.07,-33.101,51.42,53.8,-4.246,7.643,0,0,0,5.004,185.87,0,0,9,2001,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,53.46,54.68,123.79,91.73,421.36,135.0,112.5,123.75,1.091,182.88,4.816,,83.2307572102514,3067.53681240515,46.95,53.04,127.23,83.31,286.89,133.125,112.5,122.81,1.046,188.54,3.198,,83.2307572102514,3067.53681240515,48.6,55.02,134.86,84.09,295.17,142.0,112.5,127.25,1.053,181.75,3.374,,83.2307572102514,3067.53681240515,49.79,54.94,129.67,87.99,326.01,151.3,112.5,131.9,1.167,182.02,3.293,,83.2307572102514,3067.53681240515,50.38,55.72,130.2,90.25,327.63,159.125,112.5,135.81,1.222,179.47,3.266,,83.2307572102514,3067.53681240515,52.86,1.2528,54.38,0.5024,122.58,1.0493,91.65,1.5316,135.0,0.0,123.75,0.0,183.9,1.7064,1.1013,0.009,50.6533,2.699,54.3567,0.7772,126.5833,5.0741,88.39,4.0257,138.5708,6.9527,125.535,3.4767,184.0017,2.6626,1.095,0.0439,50.2958,1.9776,55.1058,1.3793,127.8875,3.9198,89.9558,4.3648,147.2458,10.3496,129.8725,5.1748,181.5717,4.4873,1.151,0.0679,-2.28,5.48,-0.86,3.82,0.11,4.54,0.0,-22.5,0.0,-11.25,0.6658,,deflation,0,-1.867,37.9424,1.0,-0.71,0.0,33690417699612.7,10581929774000.0,2.82617111885407
2001-10-31,373.03,86.56,123.34,135.9,112.5,1.074,-3.776,-3.908,1.799,-3.132,18.792,0.667,-12.829,0.0,0.0,1.102,124.2,,83.2307572102514,3067.53681240515,10.5610312319094,,30.07,-33.101,50.46,53.09,-1.867,-1.246,0,0,0,4.848,188.36,0,0,10,2001,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,53.46,54.68,123.79,91.73,421.36,135.0,112.5,123.75,1.091,182.88,4.816,,83.2307572102514,3067.53681240515,46.95,53.04,127.23,83.31,286.89,133.125,112.5,122.81,1.046,188.54,3.198,,83.2307572102514,3067.53681240515,48.6,55.02,134.86,84.09,295.17,142.0,112.5,127.25,1.053,181.75,3.374,,83.2307572102514,3067.53681240515,49.79,54.94,129.67,87.99,326.01,151.3,112.5,131.9,1.167,182.02,3.293,,83.2307572102514,3067.53681240515,51.86,1.6642,53.85,0.7862,122.43,0.79,89.9267,3.2927,135.3,0.5196,123.9,0.2598,185.7267,2.7078,1.105,0.0026,50.765,2.6699,54.0483,0.8619,125.5283,4.9607,88.1517,4.0958,136.0042,3.0749,124.2517,1.5379,185.0583,2.9603,1.0842,0.0275,50.4575,1.8969,55.05,1.4504,127.4842,4.1303,90.0833,4.2281,145.5792,10.4392,129.0392,5.2196,181.7675,4.7427,1.1415,0.066,-0.96,1.94,-0.71,-0.67,1.31,-4.84,0.9,-20.0,0.45,-10.0,0.6594,,deflation,0,3.1114,41.4586,1.0,1.29,0.0,33690417699612.7,10581929774000.0,2.82617111885407
2001-11-30,390.69,89.54,125.27,140.5,112.5,1.565,-1.926,3.443,0.415,4.734,23.332,3.385,-8.469,0.0,0.0,1.122,126.5,,83.2307572102514,3067.53681240515,10.5610312319094,,30.07,-33.101,52.03,54.38,3.111,-0.839,0,0,0,4.898,183.89,0,0,11,2001,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,53.46,54.68,123.79,91.73,421.36,135.0,112.5,123.75,1.091,182.88,4.816,,83.2307572102514,3067.53681240515,46.95,53.04,127.23,83.31,286.89,133.125,112.5,122.81,1.046,188.54,3.198,,83.2307572102514,3067.53681240515,48.6,55.02,134.86,84.09,295.17,142.0,112.5,127.25,1.053,181.75,3.374,,83.2307572102514,3067.53681240515,51.3033,0.7915,53.7567,0.6461,123.5467,1.6299,88.7267,1.8957,137.1333,2.9501,124.8167,1.4751,186.04,2.2398,1.11,0.0106,51.3367,2.4736,53.9417,0.7499,123.93,2.0349,89.06,3.5877,135.7542,2.4965,124.1267,1.2488,185.415,2.5874,1.0957,0.0263,50.6808,1.9124,55.0117,1.4625,127.2792,4.1778,90.1142,4.2221,144.4958,10.2147,128.4975,5.1073,181.8958,4.7805,1.1348,0.0633,1.57,2.68,1.29,-0.46,1.93,-2.46,4.6,-13.0,2.3,-6.5,0.6879,,deflation,0,0.5189,37.267,1.0,0.04,0.0,33690417699612.7,10581929774000.0,2.82617111885407
2001-12-31,396.87,91.88,122.44,141.66666666667,112.5,-2.259,-4.411,2.613,-5.822,1.582,23.801,0.83,-7.709,0.0,0.0,1.157,127.08,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,52.3,54.42,0.519,-5.092,0,0,0,4.798,183.76,0,0,12,2001,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,53.46,54.68,123.79,91.73,421.36,135.0,112.5,123.75,1.091,182.88,4.816,,83.2307572102514,3067.53681240515,46.95,53.04,127.23,83.31,286.89,133.125,112.5,122.81,1.046,188.54,3.198,,83.2307572102514,3067.53681240515,51.5967,0.9936,53.9633,0.7566,123.6833,1.4459,89.3267,2.6664,139.3556,3.0489,125.9267,1.5232,185.3367,2.6191,1.127,0.0278,52.2283,1.2254,54.1717,0.6181,123.1317,1.2814,90.4883,2.3241,137.1778,3.0675,124.8383,1.5328,184.6183,2.1279,1.1142,0.0232,50.775,1.9657,54.7683,1.2702,126.8083,4.391,89.6408,3.5813,143.5097,9.8303,128.0042,4.9151,182.6758,4.1711,1.1314,0.0606,0.27,1.13,0.04,-2.92,-2.83,-5.65,1.1667,-11.8333,0.58,-5.92,0.6916,0.6694,deflation,0,0.2677,32.1797,1.0,0.68,0.0,33690417699612.7,10581929774000.0,2.82617111885407
2002-01-31,389.18,91.98,125.31,146.0,112.5,2.344,-5.668,0.109,-3.332,-1.938,27.68,3.059,-5.502,0.0,0.0,1.165,129.25,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,52.44,55.1,0.268,-4.556,0,0,0,4.787,181.49,0,0,1,2002,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,53.46,54.68,123.79,91.73,421.36,135.0,112.5,123.75,1.091,182.88,4.816,,83.2307572102514,3067.53681240515,52.2567,0.2084,54.6333,0.4046,124.34,1.6456,91.1333,1.3808,142.7222,2.898,127.61,1.4496,183.0467,1.3497,1.148,0.0229,52.0583,1.0828,54.2417,0.7049,123.385,1.558,90.53,2.3529,139.0111,4.4715,125.755,2.2353,184.3867,2.4117,1.1265,0.0277,50.9125,2.0237,54.5492,0.8795,126.1808,3.9684,89.3767,3.2385,142.8014,9.2559,127.65,4.6278,183.365,2.9798,1.1316,0.0607,0.14,1.65,0.68,-2.63,2.87,-7.53,4.3333,-8.5,2.17,-4.25,0.7122,0.6712,deflation,0,-2.8795,23.913,1.0,-0.8,0.0,34991525564916.9,10929112955000.0,1.58603162650601
2002-02-28,364.92,90.82,123.28,150.25,112.5,-1.62,-3.77,-1.261,-1.25,-6.234,20.126,2.911,-5.503,0.0,0.0,1.219,131.38,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,50.93,54.3,-2.879,-2.583,0,0,0,4.798,184.16,0,0,2,2002,52.44,55.1,125.31,91.98,389.18,146.0,112.5,129.25,1.165,181.49,4.787,12.8,89.9063126838048,3127.88447247574,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,53.7,54.66,121.92,93.14,427.49,135.0,112.5,123.75,1.107,182.95,4.761,,83.2307572102514,3067.53681240515,51.89,0.8343,54.6067,0.4314,123.6767,1.4755,91.56,0.6428,145.9722,4.2917,129.2367,2.15,183.1367,1.44,1.1803,0.0337,51.5967,0.7952,54.1817,0.6769,123.6117,1.3923,90.1433,2.0028,141.5528,5.8555,127.0267,2.9292,184.5883,2.3163,1.1452,0.0445,51.0383,1.9687,54.4292,0.7966,125.7783,3.9998,89.2808,3.1711,142.0722,8.1413,127.2858,4.0709,183.7617,2.7084,1.1298,0.0573,-1.51,1.51,-0.8,-1.44,-2.03,-4.83,4.25,-8.75,2.13,-4.37,0.7134,0.6519,deflation,0,-1.1192,26.3892,1.0,-0.52,0.0,34991525564916.9,10929112955000.0,1.58603162650601
2002-03-31,359.21,89.61,122.54,149.75,112.5,-0.6,-5.883,-1.332,-0.709,-1.565,9.639,-0.333,-5.892,0.0,0.0,1.222,131.12,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,50.36,53.78,-1.119,-3.482,0,0,0,4.787,185.94,0,0,3,2002,50.93,54.3,123.28,90.82,364.92,150.25,112.5,131.38,1.219,184.16,4.798,12.8,89.9063126838048,3127.88447247574,52.44,55.1,125.31,91.98,389.18,146.0,112.5,129.25,1.165,181.49,4.787,12.8,89.9063126838048,3127.88447247574,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,51.42,53.8,122.03,90.08,385.09,135.0,112.5,123.75,1.106,185.87,5.004,,83.2307572102514,3067.53681240515,51.2433,1.0748,54.3933,0.6649,123.71,1.4342,90.8033,1.1851,148.6667,2.3229,130.5833,1.162,183.8633,2.2398,1.202,0.0321,51.42,0.9457,54.1783,0.6792,123.6967,1.2881,90.065,2.0149,144.0111,5.6467,128.255,2.8237,184.6,2.3242,1.1645,0.0491,51.0367,1.9693,54.2675,0.7021,125.14,3.8379,89.2275,3.1586,141.291,6.6737,126.895,3.3371,184.3008,2.4032,1.1298,0.0573,-0.57,-0.02,-0.52,-1.94,-0.74,-7.66,-0.5,-9.375,-0.26,-4.69,0.7052,0.6446,deflation,0,0.3376,25.0,1.0,-0.44,0.0,34991525564916.9,10929112955000.0,1.58603162650601
2002-04-30,370.86,87.13,123.72,147.8,112.5,0.963,-4.589,-2.768,-0.977,3.243,13.757,-1.302,-2.313,0.0,0.0,1.195,130.15,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,50.53,53.34,0.338,-2.912,0,0,0,4.77,187.48,0,0,4,2002,50.36,53.78,122.54,89.61,359.21,149.75,112.5,131.12,1.222,185.94,4.787,12.8,89.9063126838048,3127.88447247574,50.93,54.3,123.28,90.82,364.92,150.25,112.5,131.38,1.219,184.16,4.798,12.8,89.9063126838048,3127.88447247574,52.44,55.1,125.31,91.98,389.18,146.0,112.5,129.25,1.165,181.49,4.787,12.8,89.9063126838048,3127.88447247574,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.46,53.09,123.34,86.56,373.03,135.9,112.5,124.2,1.102,188.36,4.848,,83.2307572102514,3067.53681240515,50.6067,0.2926,53.8067,0.4806,123.18,0.5963,89.1867,1.8811,149.2667,1.2945,130.8833,0.6483,185.86,1.6614,1.212,0.0148,51.4317,0.9319,54.22,0.6024,123.76,1.2764,90.16,1.8207,145.9944,4.1083,129.2467,2.055,184.4533,2.0512,1.18,0.0391,51.0983,1.938,54.1342,0.7146,124.6442,3.5748,89.1558,3.1988,140.9993,6.2602,126.7492,3.1304,184.7558,2.4486,1.1321,0.0595,0.17,0.74,-0.44,-1.6,1.18,-5.95,-1.95,-3.5,-0.97,-1.75,0.6942,0.6468,deflation,0,2.83,25.0346,1.0,0.38,0.0,34991525564916.9,10929112955000.0,1.58603162650601
2002-05-31,399.89,90.27,121.46,143.875,112.5,-1.827,-9.936,3.604,7.349,7.828,35.478,-2.656,1.32,0.0,0.0,1.185,128.19,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,51.96,53.72,2.83,-2.363,0,0,0,4.748,186.15,0,0,5,2002,50.53,53.34,123.72,87.13,370.86,147.8,112.5,130.15,1.195,187.48,4.77,12.8,89.9063126838048,3127.88447247574,50.36,53.78,122.54,89.61,359.21,149.75,112.5,131.12,1.222,185.94,4.787,12.8,89.9063126838048,3127.88447247574,50.93,54.3,123.28,90.82,364.92,150.25,112.5,131.38,1.219,184.16,4.798,12.8,89.9063126838048,3127.88447247574,52.44,55.1,125.31,91.98,389.18,146.0,112.5,129.25,1.165,181.49,4.787,12.8,89.9063126838048,3127.88447247574,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,52.03,54.38,125.27,89.54,390.69,140.5,112.5,126.5,1.122,183.89,4.898,,83.2307572102514,3067.53681240515,50.95,0.8788,53.6133,0.2386,122.5733,1.1304,89.0033,1.6556,147.1417,2.9923,129.82,1.4926,186.5233,0.8351,1.2007,0.0191,51.42,0.9233,54.11,0.6271,123.125,1.3218,90.2817,1.7952,146.5569,3.3704,129.5283,1.6859,184.83,2.1329,1.1905,0.0269,51.3783,1.7806,54.0258,0.6649,123.5275,1.6891,89.6708,2.779,141.1556,6.3106,126.8275,3.1557,185.1225,2.2813,1.1431,0.0556,1.43,3.36,0.38,-1.3,-2.26,-13.4,-3.925,1.875,-1.96,0.94,0.6886,0.6651,deflation,0,8.9492,23.98,1.0,3.52,0.0,34991525564916.9,10929112955000.0,1.58603162650601
2002-06-30,456.81,94.09,132.03,149.5,112.5,8.702,3.773,4.232,12.94,14.234,59.228,3.91,12.3,0.0,0.0,1.132,131.0,12.8,89.9063126838048,3127.88447247574,10.5578318999749,,6.676,60.348,56.61,57.24,8.949,7.919,0,0,0,5.114,174.7,0,0,6,2002,51.96,53.72,121.46,90.27,399.89,143.875,112.5,128.19,1.185,186.15,4.748,12.8,89.9063126838048,3127.88447247574,50.53,53.34,123.72,87.13,370.86,147.8,112.5,130.15,1.195,187.48,4.77,12.8,89.9063126838048,3127.88447247574,50.36,53.78,122.54,89.61,359.21,149.75,112.5,131.12,1.222,185.94,4.787,12.8,89.9063126838048,3127.88447247574,50.93,54.3,123.28,90.82,364.92,150.25,112.5,131.38,1.219,184.16,4.798,12.8,89.9063126838048,3127.88447247574,52.44,55.1,125.31,91.98,389.18,146.0,112.5,129.25,1.165,181.49,4.787,12.8,89.9063126838048,3127.88447247574,52.3,54.42,122.44,91.88,396.87,141.66666666667,112.5,127.08,1.157,183.76,4.798,12.8,89.9063126838048,3127.88447247574,53.0333,3.1789,54.7667,2.1504,125.7367,5.5661,90.4967,3.4855,147.0583,2.8849,129.78,1.4411,182.7767,7.0261,1.1707,0.0339,52.1383,2.3379,54.58,1.4382,124.7233,3.801,90.65,2.3344,147.8625,2.5027,130.1817,1.2508,183.32,4.7019,1.1863,0.0341,52.1833,1.7802,54.3758,1.0767,123.9275,2.8292,90.5692,2.2225,142.5201,6.1854,127.51,3.0928,183.9692,3.545,1.1502,0.0469,4.65,9.66,3.52,4.2,10.57,4.8,5.625,16.375,2.81,8.19,0.7498,0.7246,deflation,0,8.5497,10.6342,1.0,5.28,0.0,34991525564916.9,10929112955000.0,1.58603162650601
